owner,repo_name,commit_id,committer,date,code_added,code_removed,code_size_bytes,code_size_kilobytes
Anuken,Mindustry,a84d52f5fef47790ec12caf4ec8aa3d03722e440,web-flow,2023-01-22 14:26:09,1,1,2,0.00195
Anuken,Mindustry,330d37b7a5529a645d70953604d5fff599c1af01,Anuken,2023-01-22 13:59:36,1,1,2,0.00195
Anuken,Mindustry,d2792a4e9d42a6ec3bfc8047ca6a25df37168774,Anuken,2023-01-22 13:59:32,7,1,8,0.00781
Anuken,Mindustry,c50a69d42abf7ddde56430f07cf450ba8097f486,web-flow,2023-01-21 14:40:26,1,1,2,0.00195
Anuken,Mindustry,ee689d15979d260e4b1ed58e39eeda0a5e26bacb,Anuken,2023-01-20 14:37:33,8,0,8,0.00781
Anuken,Mindustry,6ef8d64d468ff520d9fac4bb2793276c6dcff90c,Anuken,2023-01-20 14:37:28,1,0,1,0.00098
Anuken,Mindustry,0095e896731eec1afeeeb4e2d004f32680c2f354,web-flow,2023-01-19 05:34:13,4,0,4,0.00391
Anuken,Mindustry,55d97ea2022de5cade6deaaf2832c7589a1e0802,web-flow,2023-01-18 16:49:22,4,0,4,0.00391
Anuken,Mindustry,85b8868d2b16e978612d535ef0cb7dd4e9ec3cb9,Anuken,2023-01-18 15:41:39,1,1,2,0.00195
Anuken,Mindustry,65e92ab6fc33c74e8dd23a191e4341803eb0c6db,Anuken,2023-01-17 23:50:49,2,2,4,0.00391
Anuken,Mindustry,478baf2532b7be83009c31be2b82c9c5d8f7004a,Anuken,2023-01-17 23:50:44,5,1,6,0.00586
Anuken,Mindustry,0750348cb1e343d2d6dba66be63df13bc7f72c78,web-flow,2023-01-17 23:49:20,1,1,2,0.00195
Anuken,Mindustry,db6cbc5cc38d5e21149e15feaa872735174085d0,web-flow,2023-01-17 05:18:09,1,1,2,0.00195
Anuken,Mindustry,b4359c04895bcf3f6a77b7552b2553741953272d,Anuken,2023-01-16 20:28:45,0,10,10,0.00977
Anuken,Mindustry,977192bc5487066db37d97dd82552b4161a5f5b7,Anuken,2023-01-16 20:28:40,1,1,2,0.00195
Anuken,Mindustry,d54b557a9f5e7c0705f1915656a78833f8fb8e46,web-flow,2023-01-16 16:07:00,0,10,10,0.00977
Anuken,Mindustry,f6c97f4ff6064def93e9c30ee8bde43e2ce13bc7,Anuken,2023-01-16 16:06:34,2,2,4,0.00391
Anuken,Mindustry,66f4118896f95439cba20965f4f9ab2c83246c81,Anuken,2023-01-15 20:19:13,14,0,14,0.01367
Anuken,Mindustry,4a8f8c4ecf9b5255ca0a112baa5eed5d8136ec05,Anuken,2023-01-15 13:51:57,69,49,118,0.11523
Anuken,Mindustry,6d7c207b95eec081b30ffd617a50e8ffdfaeecd5,Anuken,2023-01-15 13:51:51,2,2,4,0.00391
Anuken,Mindustry,597bd31a0c7e6817f29c2f2455fb4d8b3d9ab461,web-flow,2023-01-15 13:42:59,4,0,4,0.00391
Anuken,Mindustry,98157f28523ecbd903fb8f57cd6303ff81f96181,web-flow,2023-01-14 19:41:14,1,1,2,0.00195
Anuken,Mindustry,5e324e71d43b04f0c066b328aa25a363e66ad3e6,web-flow,2023-01-14 15:05:30,64,48,112,0.10938
Anuken,Mindustry,3159ce670763627ac3886626c9fce44de889585d,Anuken,2023-01-14 00:34:52,13,2,15,0.01465
Anuken,Mindustry,9b033532c8ae999fdb16e3ec85845a506b2d924c,Anuken,2023-01-14 00:34:48,3,1,4,0.00391
Anuken,Mindustry,0678592d59d2012cd500b9eaee9af084390810e1,web-flow,2023-01-13 21:51:36,13,2,15,0.01465
Anuken,Mindustry,00d6b0d4836d0e31672b0961131e8e93eaa18c5e,Anuken,2023-01-13 14:59:05,6,6,12,0.01172
Anuken,Mindustry,598049265a8d4732a1719bde8fb15a79d38f40eb,Anuken,2023-01-13 14:59:01,9,66,75,0.07324
Anuken,Mindustry,c3209f2cdd0b4f9b9b09cab4f18ebf864b0d0323,web-flow,2023-01-13 14:44:08,6,6,12,0.01172
Anuken,Mindustry,b2b4602c918940be8f7016a1cf4b55870c961048,Anuken,2023-01-13 14:42:28,48,62,110,0.10742
Anuken,Mindustry,b1e1fe492247acee8f2b2ea10d5696c7591e3360,Anuken,2023-01-13 14:31:14,6,0,6,0.00586
Anuken,Mindustry,edcf3c4223312066440c2c78b71fa7f426cb67a6,Anuken,2023-01-13 14:31:10,2,1,3,0.00293
Anuken,Mindustry,58315acfa37d1b6a103024a4e0e11598076933db,Unknown,2023-01-13 03:53:33,6,0,6,0.00586
Anuken,Mindustry,ec9eadd6600a8ef5396539ed31bc193eb44567c4,Anuken,2023-01-13 03:52:32,969,975,1944,1.89844
Anuken,Mindustry,7277892e33eeca5e8b1aaa68dba997ef28a51b0b,Anuken,2023-01-12 22:01:52,5,3,8,0.00781
Anuken,Mindustry,54962a158d93207d773b3283075fec097b10314f,Anuken,2023-01-12 22:01:47,5,1,6,0.00586
Anuken,Mindustry,30dcbe1af34603131918633abbfdd5599ad225e6,web-flow,2023-01-12 21:24:51,5,3,8,0.00781
Anuken,Mindustry,e92d5d2d2d5707c8fafa846493f5782919392309,Anuken,2023-01-12 19:42:42,1,1,2,0.00195
Anuken,Mindustry,411367f294c527ff13884a4b696e4d4fa012feda,Anuken,2023-01-12 19:38:11,6,32,38,0.03711
Anuken,Mindustry,f49e05a91539c42df853a47de3405878b147fb5a,Anuken,2023-01-12 19:30:57,9,3,12,0.01172
Anuken,Mindustry,53e8eaae75ae0b16efa4afa5867cda9be1794c61,Anuken,2023-01-12 16:36:13,1,1,2,0.00195
Anuken,Mindustry,85077fbb9c89590dca792b1c2b6d0b88e5705e8e,Anuken,2023-01-12 16:32:57,3,0,3,0.00293
Anuken,Mindustry,f070d8c9657f417358645c7ac0509493e9f36d5b,Anuken,2023-01-12 14:35:52,34,33,67,0.06543
Anuken,Mindustry,0dc2dc9b08434e3a89b0a2714f1b966d7cd36a12,Anuken,2023-01-12 14:35:48,18,8,26,0.02539
Anuken,Mindustry,80afe5ad86ca2a1aba092ecff0ca67abbb3b2f95,web-flow,2023-01-12 13:51:28,34,33,67,0.06543
Anuken,Mindustry,3287479ee39895146c2bd69ac5445363dbd5ef85,Anuken,2023-01-12 13:50:19,10,6,16,0.01562
Anuken,Mindustry,b308b3eaa49a0b366989f61327c680eae5ca591d,Anuken,2023-01-12 13:36:52,4,0,4,0.00391
Anuken,Mindustry,b734fb948d6844dbc0b92c298d9d60e68426ea76,Anuken,2023-01-12 13:36:47,1,1,2,0.00195
Anuken,Mindustry,117399f10aa458c8caec9fee7a4d7f779f5bb0b6,web-flow,2023-01-12 01:01:44,4,0,4,0.00391
Anuken,Mindustry,9c63165ef5975875591eee78b8c6415d2aa038d5,Anuken,2023-01-12 00:59:58,3,0,3,0.00293
Anuken,Mindustry,5e084be6f5a5c30a7805d2b03e309d65064eb323,Anuken,2023-01-11 14:23:29,57,9,66,0.06445
Anuken,Mindustry,5a2c987ea640ac5d19f7ed90050beefd71860f51,Anuken,2023-01-11 14:23:22,1,1,2,0.00195
Anuken,Mindustry,6eeb49bb3768c38eb44cf5b7423f5c95b58ce472,web-flow,2023-01-11 14:06:44,7,2,9,0.00879
Anuken,Mindustry,b2bb6136deec6f25dae679602f04230dc2981c09,Unknown,2023-01-11 13:57:16,34,0,34,0.03320
Anuken,Mindustry,87949679f1f4bc4eac1d49d4336ba69e9856557c,web-flow,2023-01-11 13:56:29,16,7,23,0.02246
Anuken,Mindustry,a9175d3ffed9259d4714a45a89ca9c49830d36a1,Anuken,2023-01-11 02:26:57,1,1,2,0.00195
Anuken,Mindustry,79ea2480cb82dce4fa7869968e6b4dc79d338eaf,Anuken,2023-01-11 02:25:23,3,1,4,0.00391
Anuken,Mindustry,7455fb21a4eaa9eefc3a7efde8ec3fdf0be2a7ee,web-flow,2023-01-10 17:11:37,29,1,30,0.02930
Anuken,Mindustry,2c3210afce8635997139f790f4877be4337dad22,Anuken,2023-01-10 16:59:36,1,1,2,0.00195
Anuken,Mindustry,ea9ba60d663e43157350846866f1be14a22666f2,Anuken,2023-01-10 16:59:31,9,9,18,0.01758
Anuken,Mindustry,130ad59fc438280b01a8b55dc78454e9f2904419,web-flow,2023-01-10 13:45:57,1,1,2,0.00195
Anuken,Mindustry,1417e94bcdf139c541bb25012d441c4a5e1d30db,Anuken,2023-01-10 03:17:27,48,21,69,0.06738
Anuken,Mindustry,3ec2ae797ef87028abe30997b1b2d4d051229909,Anuken,2023-01-10 03:17:20,4,6,10,0.00977
Anuken,Mindustry,222499d4c66cc0c723f7e40b58d3c4762e1a96ad,web-flow,2023-01-10 03:11:32,1,1,2,0.00195
Anuken,Mindustry,2a6fcb7983ae19a26e86857d9b637c7a89e66764,web-flow,2023-01-10 03:08:40,21,6,27,0.02637
Anuken,Mindustry,05221a804372be0ea2a7b91bed9feea6145d77d8,web-flow,2023-01-10 02:11:25,4,0,4,0.00391
Anuken,Mindustry,50b4915ff9cc11365a72fedf97aadd87ab095ff3,web-flow,2023-01-10 02:11:15,1,1,2,0.00195
Anuken,Mindustry,2ef708a586d883b8fef290adcf02ad15ff4ba644,web-flow,2023-01-09 17:49:20,4,0,4,0.00391
Anuken,Mindustry,8212c54446302ac5b99c4b793c7e165c4f5e18c6,Unknown,2023-01-09 17:48:55,3,3,6,0.00586
Anuken,Mindustry,503254bc1a72d4be6d06874944737c86474cc0ba,web-flow,2023-01-09 17:48:03,4,0,4,0.00391
Anuken,Mindustry,c1b0b22e4cb13b3bc36a57728aa000fc97dad8d3,web-flow,2023-01-09 03:55:07,15,15,30,0.02930
Anuken,Mindustry,96f5c0a03a527f35c13471283f163e99b06b9440,web-flow,2023-01-09 03:54:29,1,1,2,0.00195
Anuken,Mindustry,cba1e81f3d9c159275c1f35faa9d0687250fad72,Anuken,2023-01-08 19:40:47,1,4,5,0.00488
Anuken,Mindustry,dcc6e9827d7533e5179d1d98e17e16e15531d51d,Anuken,2023-01-08 17:29:29,5,4,9,0.00879
Anuken,Mindustry,e27f7c833217749eb3e59bcd52e824dcc9a02bd5,Anuken,2023-01-08 15:24:55,2,0,2,0.00195
Anuken,Mindustry,40aebf0e77fa11331709fd72cbbf1358a103415d,Anuken,2023-01-08 15:19:52,27,23,50,0.04883
Anuken,Mindustry,dcf9aa979323f07e4797f5474e9f330028ad914c,Anuken,2023-01-08 15:19:47,2,2,4,0.00391
Anuken,Mindustry,45591fab835bd3d6c507109c526000da0d517aae,Unknown,2023-01-08 06:24:54,27,23,50,0.04883
Anuken,Mindustry,658ebf4bc5e6a918713989d6e273c0ee11164778,Anuken,2023-01-08 06:23:54,720,711,1431,1.39746
Anuken,Mindustry,59c2a11824b20960e069809cde6a050baca23856,web-flow,2023-01-08 06:22:32,9,9,18,0.01758
Anuken,Mindustry,33a57b11f6b41f8c4eb55c0012ef8b6189f2e264,Unknown,2023-01-08 05:18:51,973,968,1941,1.89551
Anuken,Mindustry,d08296316741f1b3885d0c4839ea750f12d7dd7c,Anuken,2023-01-08 05:17:52,14,10,24,0.02344
Anuken,Mindustry,e2fa834079d6001de02cc3d3a1ddf7aad01982e7,Anuken,2023-01-08 05:16:58,1005,1010,2015,1.96777
Anuken,Mindustry,e6bfc1cee82e5a36f1bf341521860bf1d35cfc29,web-flow,2023-01-08 05:15:55,7,7,14,0.01367
Anuken,Mindustry,5b3531955927d826dba67d69e772b86e6313234f,web-flow,2023-01-08 04:42:28,0,0,0,0.00000
Anuken,Mindustry,36513c709df8216000e99305380ab1b9996315fb,web-flow,2023-01-08 04:42:16,2,2,4,0.00391
Anuken,Mindustry,13bca1b7bd6997c6b9c0de175398a1659d583fd6,web-flow,2023-01-08 04:41:28,1,1,2,0.00195
Anuken,Mindustry,b9c85fcaf27f866a35a42db94c76543afa84244a,web-flow,2023-01-08 04:40:42,4,0,4,0.00391
Anuken,Mindustry,50cc281e24dc39de1c72114efcb7415d2ff3fc76,web-flow,2023-01-08 04:38:26,0,4,4,0.00391
Anuken,Mindustry,021173252029abbc2d18a8a31a6d447969685f2e,web-flow,2023-01-08 04:38:12,1,1,2,0.00195
Anuken,Mindustry,33f6004c816e4f0d8f88b2bb40e0111354fabca1,web-flow,2023-01-08 04:34:18,1,1,2,0.00195
Anuken,Mindustry,23d3c2dfe782a97302bd8149d4fe668bacb04d50,web-flow,2023-01-08 03:58:42,1,1,2,0.00195
Anuken,Mindustry,7cce9fad553d637067d4497aae866c761dcbeb1f,web-flow,2023-01-08 02:44:56,4,0,4,0.00391
Anuken,Mindustry,2c2d561ea6037f024a0bec055bea1fad23e313db,Anuken,2023-01-08 00:34:40,3,7,10,0.00977
Anuken,Mindustry,62e33effd1331eb17fd5730657997e2230a276f7,Anuken,2023-01-08 00:34:36,4,0,4,0.00391
Anuken,Mindustry,85229f15c403fcb6b0f37352cdaf51596cddb217,web-flow,2023-01-07 23:49:20,0,4,4,0.00391
Anuken,Mindustry,2f0de58d00a25af227be1a6b92d0ae30abfbaa0a,web-flow,2023-01-07 23:40:41,1,1,2,0.00195
Anuken,Mindustry,6ef21f65b253d1f0d8c2d3fab391e58bb1dbc976,web-flow,2023-01-07 21:22:55,2,2,4,0.00391
Anuken,Mindustry,be8fec55e1a33307068bc2c2b95c2696d22f75f1,Anuken,2023-01-07 21:22:06,17,9,26,0.02539
Anuken,Mindustry,76430c1e682d6d45a4abd0bc6e5c225d758af924,Anuken,2023-01-07 21:21:03,7,9,16,0.01562
Anuken,Mindustry,a4b1d2ca510f5c18de956d8532e8d017623f9a30,web-flow,2023-01-07 21:20:18,4,0,4,0.00391
Anuken,Mindustry,51b93205ff3fa5df8c0043922a210345b895ebae,web-flow,2023-01-07 21:16:34,5,5,10,0.00977
Anuken,Mindustry,832b5e62bf6dfd6cb74d1f08141bdb9d8be8a47e,web-flow,2023-01-07 21:14:04,1,1,2,0.00195
Anuken,Mindustry,c78adb12aaa0a47d08d67babc28f423a73b0aa53,web-flow,2023-01-07 20:30:51,4,0,4,0.00391
Anuken,Mindustry,019ffe4c5c66865dee7e2746736844644820c9a7,web-flow,2023-01-07 20:29:51,1,1,2,0.00195
Anuken,Mindustry,b3d014cd9f4663bcda2f1670af7a61a62ac003eb,web-flow,2023-01-07 20:20:26,1,1,2,0.00195
Anuken,Mindustry,bebc8f0342085da6a3c470dd54488bb99e15d144,web-flow,2023-01-07 20:20:11,1,1,2,0.00195
Anuken,Mindustry,56ed932716d7d508c724a9b51b19578b048db497,Anuken,2023-01-07 20:07:57,1,8,9,0.00879
Anuken,Mindustry,4c09f6dd403d704fd695e24c42ef59d69bb2f291,Anuken,2023-01-07 20:07:54,4,2,6,0.00586
Anuken,Mindustry,700e4564a87f6eb0490156cce91c82ca86ccd669,web-flow,2023-01-07 19:54:34,1,8,9,0.00879
Anuken,Mindustry,f1e1eb1015914cb58c4e0eb707d7dbe2bf48ce5a,Anuken,2023-01-07 19:54:15,3,2,5,0.00488
Anuken,Mindustry,963b96a1fb932f2d62f38a7b625259acb0619b15,Anuken,2023-01-07 19:47:14,457,325,782,0.76367
Anuken,Mindustry,87786441fff46ecd371e424173aff6855c448c61,Anuken,2023-01-07 19:47:10,5,0,5,0.00488
Anuken,Mindustry,05dec4df6a634a5dbdcc65383252e5ca68fe91e0,Anuken,2023-01-07 19:46:31,6,1,7,0.00684
Anuken,Mindustry,a3270debacfd812a3258605486bdcd673f6ac4d7,web-flow,2023-01-07 19:46:19,55,46,101,0.09863
Anuken,Mindustry,cf392d13ed535a013990ba8167326092c021227d,Unknown,2023-01-07 19:43:14,116,10,126,0.12305
Anuken,Mindustry,574a10e5f81f2f7e8005aa8b88ee419ccda5cd04,web-flow,2023-01-07 19:42:27,304,287,591,0.57715
Anuken,Mindustry,eb410af371625b218825c74114ec5064265738be,Anuken,2023-01-07 19:41:12,4,3,7,0.00684
Anuken,Mindustry,542bf2b413b7511a2707c72c72298c1c9f0a34e6,Anuken,2023-01-07 19:26:25,13,0,13,0.01270
Anuken,Mindustry,723b10af576a861e3dedf8f8cc269137eeaacc58,Anuken,2023-01-07 19:18:07,2,2,4,0.00391
Anuken,Mindustry,1394c49e48653961ace07fe7933e9f481d5e0f66,Anuken,2023-01-07 19:10:41,1,1,2,0.00195
Anuken,Mindustry,d8ecdff698dc9f59da8450b85a40263312518ac1,Anuken,2023-01-07 19:01:33,2,2,4,0.00391
Anuken,Mindustry,2a71f4620e96c5d083fa7c3c09405ce190b74d8d,Anuken,2023-01-07 19:01:28,7,8,15,0.01465
Anuken,Mindustry,fe99c7da624270d45fb654c2eaf6fcab5c02bb6d,web-flow,2023-01-07 19:00:32,2,2,4,0.00391
Anuken,Mindustry,0b00747f290629e069c53cd12b279f56736a47f4,Anuken,2023-01-07 18:53:07,92,10,102,0.09961
Anuken,Mindustry,ae4a41cd0b3bb6a39504ff49f36ed3f2529270c5,Anuken,2023-01-07 18:53:03,2,2,4,0.00391
Anuken,Mindustry,93f630bb6917450d2a59b10b0f5df52f784fab18,web-flow,2023-01-07 18:48:28,92,10,102,0.09961
Anuken,Mindustry,d7d5ba751094919b4fd1987799bcbfe6c41d5c56,Anuken,2023-01-07 18:44:34,0,13,13,0.01270
Anuken,Mindustry,e8460849427c20f739e987374174b599516550ae,Anuken,2023-01-07 18:42:48,137,100,237,0.23145
Anuken,Mindustry,a15b887e5c8d3210158a07764b653c8a97520c82,Anuken,2023-01-07 18:42:43,4,2,6,0.00586
Anuken,Mindustry,4e51586b3bfdba7ed9f6fb5a7fca67515678f7fd,Unknown,2023-01-07 18:23:43,1,2,3,0.00293
Anuken,Mindustry,d3a90d68d13d2c916e458d2ac6574b2f43414333,web-flow,2023-01-07 18:22:58,104,100,204,0.19922
Anuken,Mindustry,78973d3f12b0e5f7fe06848d4e37a79dbc431328,Unknown,2023-01-07 18:17:21,34,0,34,0.03320
Anuken,Mindustry,c37ad9210ac3535b8626b80d11fe9d977932544c,Anuken,2023-01-07 18:15:59,4,4,8,0.00781
Anuken,Mindustry,246591eab43da370c38af0107dc71e352c201d4f,Anuken,2023-01-07 18:15:56,19,7,26,0.02539
Anuken,Mindustry,eb0481a1da06ba0fa231a2b2e1418e32b810f27f,web-flow,2023-01-07 17:55:19,2,2,4,0.00391
Anuken,Mindustry,ba72e9c50d272278de025cf2178d6d8854835bd0,web-flow,2023-01-07 17:54:26,2,2,4,0.00391
Anuken,Mindustry,54a9955e30164ffa3e829be76c57b9f004f3ae1d,Anuken,2023-01-07 17:44:29,3,2,5,0.00488
Anuken,Mindustry,49bcbafdaa8eb4b83ef6a619f1b29e93cc3722a9,Anuken,2023-01-07 17:39:12,1,1,2,0.00195
Anuken,Mindustry,b4137dca6e205b9971960c882cb24acc570e1ede,Anuken,2023-01-07 17:37:37,1,2,3,0.00293
Anuken,Mindustry,98f869ecea2b5113af02cf69972d59bf3be104d8,Anuken,2023-01-07 17:15:37,4,2,6,0.00586
Anuken,Mindustry,0c9f2b268775d643054c2cd458665f637ac53b11,Anuken,2023-01-07 17:06:57,8,6,14,0.01367
Anuken,Mindustry,4ec4e838233d71bc511f9dba1087a4e92ba67e23,Anuken,2023-01-07 17:04:36,1,1,2,0.00195
Anuken,Mindustry,96477f7ff539ec1fd2749a34f03fc551ee5b92a4,Anuken,2023-01-07 17:03:58,741,708,1449,1.41504
Anuken,Mindustry,1236e8d3423ff6bd167c2c77eafcc151e959611f,Anuken,2023-01-07 17:03:54,0,1,1,0.00098
Anuken,Mindustry,47353cc80854aa861b212d97b985e4ed892b9434,web-flow,2023-01-07 16:49:59,2,2,4,0.00391
Anuken,Mindustry,6eadac38b717db5793dcb9d97097e5acb8541f60,web-flow,2023-01-07 16:46:14,8,6,14,0.01367
Anuken,Mindustry,0d26b9e4f853e7788336129ea67b5152acee5692,web-flow,2023-01-07 16:45:33,2,2,4,0.00391
Anuken,Mindustry,cb5351419b4df66b7d3cdb3f288b76564d7ed9e3,web-flow,2023-01-07 16:45:25,14,5,19,0.01855
Anuken,Mindustry,eb9b0f69bbe0aa699811232780177b7916883203,web-flow,2023-01-07 16:44:25,12,12,24,0.02344
Anuken,Mindustry,2c103c157a6ffe5ee9a3af11a7db7c663791e257,web-flow,2023-01-07 16:44:08,3,3,6,0.00586
Anuken,Mindustry,a3a071e5200d3b2e28d9f9ab6b459b76b86f2d90,web-flow,2023-01-07 16:43:23,5,1,6,0.00586
Anuken,Mindustry,5af823664343a62556a3aced21b4d16eca857310,web-flow,2023-01-07 16:43:07,44,36,80,0.07812
Anuken,Mindustry,bf07deafc6ebf6facc896eaa719c85190643348b,Unknown,2023-01-07 16:40:17,3,3,6,0.00586
Anuken,Mindustry,2809a083a0efdc2d0af29a9351fef4c174d140b0,web-flow,2023-01-07 16:39:31,640,631,1271,1.24121
Anuken,Mindustry,b18fd82a212fd11e948e7ea801e971dcf1d79001,web-flow,2023-01-07 16:39:05,1,1,2,0.00195
Anuken,Mindustry,9dcb8b7bd5870a7b17638cf608088e78d2a316fe,web-flow,2023-01-07 16:38:12,10,9,19,0.01855
Anuken,Mindustry,9af9e1459d4a5cf65e26abbf2b142df03e7852d0,web-flow,2023-01-07 16:37:39,1,1,2,0.00195
Anuken,Mindustry,4d77a6d475ef145085214b81558e11b58fb4e713,Anuken,2023-01-07 16:36:52,32,26,58,0.05664
Anuken,Mindustry,64a93770067a11e768bb85c7219bb1118b71add4,Anuken,2023-01-07 16:36:48,7,0,7,0.00684
Anuken,Mindustry,c20d7f2b4fd54eba0222160a041674c7cb220016,web-flow,2023-01-07 16:30:49,7,7,14,0.01367
Anuken,Mindustry,b57cde71482dc2797d473710f5c4ab4cdfb69a22,web-flow,2023-01-07 16:29:46,1,1,2,0.00195
Anuken,Mindustry,a5fd29e56d03171c5b959a0e1b5820bde72c4f26,web-flow,2023-01-07 16:28:01,24,18,42,0.04102
Anuken,Mindustry,c0b819ec9b53dde521ea84080ec0d264ce6e5f01,Anuken,2023-01-07 16:27:15,1,1,2,0.00195
Anuken,Mindustry,30e36d5640030e56c5f002f2274ce57ca19b360b,Anuken,2023-01-07 16:24:02,7,3,10,0.00977
Anuken,Mindustry,0582ba1c47968c76db85a02a0c27745705b8bd36,Anuken,2023-01-07 16:23:55,19,6,25,0.02441
Anuken,Mindustry,141902d012e2824a2c469d6c061c03253f309f17,web-flow,2022-12-29 06:08:02,1,1,2,0.00195
Anuken,Mindustry,fd5b8a32a140a08438c8a8798b2b28cf0eac105b,web-flow,2022-12-25 09:27:38,1,1,2,0.00195
Anuken,Mindustry,fc91cf6d447c9653d853b39c180b46f49b4099fe,web-flow,2022-12-23 23:51:00,1,1,2,0.00195
Anuken,Mindustry,a5de521e6e2c9bfbbfdb1b51e91e2f08d0c34993,web-flow,2022-12-22 07:35:43,1,1,2,0.00195
Anuken,Mindustry,243c50be02203ed3966a98907bf0ac27458322b0,Anuken,2022-12-14 21:58:58,91,5,96,0.09375
Anuken,Mindustry,c601114a43f5c23e3428d07d3ba449dd35a93dba,web-flow,2022-11-24 17:48:10,1,1,2,0.00195
Anuken,Mindustry,0fcab7db6222faf071f9213c44e79d866eb18977,web-flow,2022-11-20 05:16:20,4,0,4,0.00391
Anuken,Mindustry,b89a5ff3b57d44544a6643ba25da2adcb44c7cf1,Brandons404,2022-11-19 18:07:15,1,1,2,0.00195
Anuken,Mindustry,1180764dabdf3c24fe9cc5204d3593948722cfc4,Epowerj,2022-11-16 19:40:47,0,0,0,0.00000
Anuken,Mindustry,7f292b14a789f15a8eb5ac525856d76ea914e154,Anuken,2022-11-13 18:26:23,34,0,34,0.03320
Anuken,Mindustry,f7f3d5bde317b0da6d39843ecab5034c09c014c9,Anuken,2022-11-13 18:26:19,2,2,4,0.00391
Anuken,Mindustry,f400ccc66ae848a7937dd446b23bcc663e09ce6f,Unknown,2022-11-13 16:14:54,34,0,34,0.03320
Anuken,Mindustry,3a4a37cf0cfa3bc0434829701bb5dee7d7a93723,Anuken,2022-11-13 16:14:04,2,0,2,0.00195
Anuken,Mindustry,42af4e6b7ebb8cac371d7c85e9694034ff43a295,Anuken,2022-11-13 15:26:45,138,138,276,0.26953
Anuken,Mindustry,f4e90bfb6b6b8ee819b62c0b5277e9d889fdf186,Anuken,2022-11-13 15:26:40,1,1,2,0.00195
Anuken,Mindustry,4f912f25ee795c44475ecdf42f17fda8132f47fa,Unknown,2022-11-13 15:05:50,6,0,6,0.00586
Anuken,Mindustry,3ca68e426c1d973729f71ec69ebb42cfd4623b31,web-flow,2022-11-13 15:05:14,12,12,24,0.02344
Anuken,Mindustry,20f8fd79ffac6c929b59d63c1b071aa7180596aa,web-flow,2022-11-13 15:04:54,90,96,186,0.18164
Anuken,Mindustry,a101f21de0e0820c40911dc4749da10090adc063,web-flow,2022-11-13 14:59:29,0,4,4,0.00391
Anuken,Mindustry,509760eeb18fb1c70c8aa87d9a251a31521fa7f9,web-flow,2022-11-13 14:59:22,4,0,4,0.00391
Anuken,Mindustry,d4a7b492336804b5539c75e514bc3f1bb43a737f,web-flow,2022-11-13 14:58:51,1,1,2,0.00195
Anuken,Mindustry,0db2e40e2775c47a72288a985d5385c7b15dbcf9,web-flow,2022-11-13 14:58:44,3,3,6,0.00586
Anuken,Mindustry,6a8fe28e70853f1c9ab7bce80f9c6eeec4855472,web-flow,2022-11-13 14:58:34,20,20,40,0.03906
Anuken,Mindustry,23067674c97227eb49dea8375a75c91bf6a2d897,web-flow,2022-11-13 14:58:24,7,7,14,0.01367
Anuken,Mindustry,7b3f5d3848253c722ecdde80ec6a11b4de5c0ab7,web-flow,2022-11-13 14:58:18,1,1,2,0.00195
Anuken,Mindustry,b422e041f48b3003f2a42ef2201c2bf9d03f4b81,Anuken,2022-11-13 14:57:09,9,6,15,0.01465
Anuken,Mindustry,80046ba50531f37980abe8ad2c8a871036ed23f6,Anuken,2022-11-13 14:53:18,5,0,5,0.00488
Anuken,Mindustry,7e0a6798be33f88e2ba39f44f0307e475fb9caf6,Anuken,2022-11-13 14:49:47,17,0,17,0.01660
Anuken,Mindustry,afcb187c538495ad4120db635df7fac2ad415af7,Anuken,2022-11-13 14:49:42,5,1,6,0.00586
Anuken,Mindustry,883ecb97d0621bf44dc14b6c75f519bd4663ac48,Unknown,2022-11-13 14:36:41,17,0,17,0.01660
Anuken,Mindustry,4c51b976677c5f024b3745b084ee9ff867bad9aa,Anuken,2022-11-13 14:35:48,266,257,523,0.51074
Anuken,Mindustry,7d695784d12058a845ebc58d121b22713dd1cf99,Anuken,2022-11-11 20:08:42,11,15,26,0.02539
Anuken,Mindustry,59ca257cca78b6845cb07b2d55802261ef666a3c,Anuken,2022-11-11 20:08:38,15,2,17,0.01660
Anuken,Mindustry,4a78478ab2fad5d3c6dec6ab05530f234270fc4c,web-flow,2022-11-11 19:14:17,1,1,2,0.00195
Anuken,Mindustry,557647e0bda175a46a8c21abf23a40751c85b2c7,web-flow,2022-11-11 18:35:52,1,5,6,0.00586
Anuken,Mindustry,a79557b917a5e66ecf8a13c61852989931436647,web-flow,2022-11-11 18:30:22,4,0,4,0.00391
Anuken,Mindustry,ae0e78e012db560a440b52c2edad0df455e4d967,web-flow,2022-11-11 18:30:06,0,4,4,0.00391
Anuken,Mindustry,899e32eeed2414df0679339ff115d6c5850f40db,web-flow,2022-11-11 18:29:49,0,4,4,0.00391
Anuken,Mindustry,c3732e51f796f64edf094d736f92ab8b0d930721,web-flow,2022-11-11 18:29:43,0,4,4,0.00391
Anuken,Mindustry,30eda697fa293f631271f6f5ee40cfdd846b0a8f,web-flow,2022-11-11 16:27:13,9,1,10,0.00977
Anuken,Mindustry,bf9d61ce3a754697269e39a65d0de18dbacdc65a,Epowerj,2022-11-11 15:26:49,1,1,2,0.00195
Anuken,Mindustry,fd911539ee32df4259b3061c043d47ac35d6e66d,Anuken,2022-11-11 14:53:08,6,66,72,0.07031
